price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,Price_sqft
6500000,"F-3., Vijay Nagar, New Delhi - North, Delhi NCR",998,28.6916618,77.2026795,2,2,2,Ready to Move,Resale,,Furnished,,,Individual House,6513.026052
6000000,"Zeta 1, Greater Noida, Delhi NCR",1742,28.5028971,77.526218,3,5,4,Ready to Move,Resale,1,Unfurnished,,,Flat,3444.316877
5300000,"Sector 16, Greater Noida, Delhi NCR",1205,28.617775,77.422147,2,2,,Ready to Move,Resale,,,,,Flat,4398.340249
33000000,"Nirvana Country, Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",4808,28.413726,77.069288,4,5,5,Ready to Move,Resale,2,,2,,Flat,6863.560732
2900000,"Near Grads international School, Eta 2, Greater Noida, Delhi NCR",920,28.496992,77.537536,2,2,3,,Resale,,Semi-Furnished,,Grads international School,Flat,3152.173913
4500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1400,28.7040534,77.4373305,3,3,,,Resale,,Unfurnished,,,Individual House,3214.285714
5800000,"Near Chinar Apartment, Okhla, New Delhi - South, Delhi NCR",1000,28.5642694,77.292389,3,2,2,Ready to Move,Resale,,,,,Flat,5800
8900000,"106., Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",1100,28.5906065,77.050045,2,2,1,Ready to Move,Resale,1,Furnished,,"DDA Sports Complex, Sector 11 Metro station",Flat,8090.909091
5600000,"Noida Extension, Noida, Delhi NCR",1380,28.53235054,77.4076004,3,2,4,Ready to Move,Resale,,Unfurnished,,,Flat,4057.971014
7000000,"Sector 120, Noida, Delhi NCR",1550,28.5859361,77.3962895,3,3,,Ready to Move,Resale,,Unfurnished,,,Flat,4516.129032
13500000,"Ramprastha Greens, Ghaziabad, Delhi NCR",1900,28.6495115,77.3474545,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,7105.263158
3500000,"House no 895 sector 02  ground floor wave city NH 24 Ghaziabad, Mahurali, Ghaziabad, Delhi NCR",1000,28.664055,77.488692,2,2,,Ready to Move,Resale,2,,,Near by Columbia Asia hospital.,Individual House,3500
4200000,"Zeta 1, Greater Noida, Delhi NCR",1150,28.49937354,77.51894613,2,2,,Ready to Move,Resale,,,,,Individual House,3652.173913
6240000,"Sector 77, Gurgaon, Sector 77, Gurgaon, Delhi NCR",1260,28.38401706,76.97970505,2,2,2,,Resale,,Unfurnished,,,Flat,4952.380952
5250000,"h 502, Indirapuram, Ghaziabad, Delhi NCR",1065,28.634228,77.354869,2,2,3,Ready to Move,Resale,,,,,Flat,4929.577465
4200000,"752 Ganga Tower Mahagunpuram NH24 Ghaziabad., NH 24, Ghaziabad, Delhi NCR",1225,28.666747,77.479096,3,2,3,Ready to Move,Resale,1,,3,"Colombia Asia Hospital, Golf-Link and Wave City",Flat,3428.571429
10500000,"Sector 83, Gurgaon, Delhi NCR",1720,28.394307,76.9700484,3,3,3,Ready to Move,Resale,1,Unfurnished,,,Flat,6104.651163
3800000,"Tower 1 1208 Paras seasons Sector 168Noida, Sector 168, Noida, Delhi NCR",830,28.49629327,77.40851995,2,2,1,Ready to Move,New Property,1,,2,near metro station 137 noida,Flat,4578.313253
6000000,"Crossings Republik, Ghaziabad, Sain Vihar, Ghaziabad, Delhi NCR",1700,28.6292392,77.44028831,3,2,4,Ready to Move,Resale,1,,3,"KFC building, ABES college.",Flat,3529.411765
9000000,"Simplex Penthouse 1804A Tower One Panchsheel Wellington, Crossings Republik, Ghaziabad, Delhi NCR",2285,28.62978935,77.4338913,3,3,6,Ready to Move,Resale,,Unfurnished,,"State Bank of India IDC First Bank, IndusInd Bank, Midhaas Sweets",Flat,3938.730853
6500000,"Sector 86, Gurgaon, Delhi NCR",1690,28.3981,76.932944,3,2,,,Resale,,Unfurnished,,,Flat,3846.153846
5500000,"Noida Extension, Noida, Delhi NCR",1670,28.605958,77.444512,3,3,,,Resale,,Unfurnished,,,Flat,3293.413174
6000000,"Sidhhart Vihar, Siddhartha Vihar, Ghaziabad, Delhi NCR",1155,28.646286,77.406051,2,2,4,Ready to Move,Resale,,,,,Flat,5194.805195
9500000,"Sector 37D, Gurgaon, Delhi NCR, Sector 37C, Gurgaon, Delhi NCR",1932,28.44926,76.98476024,4,4,2,Ready to Move,Resale,1,,,,Individual House,4917.184265
3000000,"Noida Extension, Greater Noida, Delhi NCR",925,28.604884,77.425914,2,2,2,,Resale,,Unfurnished,,,Individual House,3243.243243
3500000,"Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1040,28.60483,77.434908,2,2,2,Ready to Move,Resale,,,,,Flat,3365.384615
9000000,"88a swaroop garden, rajendra park, Rajendra Park, Gurgaon, Delhi NCR",900,28.49349,77.014008,4,2,3,Ready to Move,Resale,,,,,Flat,10000
8600000,"Sector 16, Faridabad, Delhi NCR",1500,28.40915871,77.32230377,3,2,2,Ready to Move,Resale,,Semi-Furnished,,,Flat,5733.333333
7000000,"Techzone 4, Greater Noida, Delhi NCR",1700,28.5859957,77.4338341,3,3,3,,Resale,1,Unfurnished,,,Flat,4117.647059
5000000,"sector 107 solera 2, Dwarka Expressway, Gurgaon, Delhi NCR",900,28.44501114,76.95844269,2,2,2,Ready to Move,New Property,,Unfurnished,,,Flat,5555.555556
3600000,"Sector 4, Greater Noida, Delhi NCR",1200,28.6109351,77.4294948,3,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,3000
7700000,"Tech Zone, Greater Noida, Delhi NCR",1521,28.400922,77.51969,3,3,4,Ready to Move,Resale,,,,,Flat,5062.458909
9000000,"Sector 34, Sector 34, Noida, Delhi NCR",1295,28.583416,77.36460434,3,2,4,Ready to Move,New Property,,,,,Individual House,6949.80695
9900000,"Indirapuram, Ghaziabad, Delhi NCR",1800,28.64934731,77.36962891,3,3,3,Ready to Move,Resale,,Unfurnished,,,Flat,5500
3500000,"Sector 1, Greater Noida, Delhi NCR",995,28.5661101,77.4406099,2,2,2,Ready to Move,Resale,1,Furnished,,,Flat,3517.58794
3130000,"D 1730, 16th Park View, Yamuna Expressway, Greater Noida, Delhi NCR",1115,28.309616,77.55859,2,2,3,Ready to Move,Resale,,,,closed township of Gaur Yamuna City Temple and Lord krishna statue inside premises just touching to Yamuna Expressway,Flat,2807.174888
3900000,"sapna apartment 2, Tronica City, Ghaziabad, Tronica City, Ghaziabad, Delhi NCR",1100,28.79974758,77.26220706,3,3,3,Ready to Move,Resale,,,,Delhi Saharanpur Highway,Flat,3545.454545
4000000,"Mohan Nagar, Ghaziabad, Delhi NCR",990,28.677177,77.381438,2,2,2,Ready to Move,Resale,,,,,Flat,4040.40404
11500000,"Sector 77, Noida, Delhi NCR",1830,28.56853,77.3904,3,3,5,Ready to Move,Resale,1,Semi-Furnished,,,Flat,6284.153005
7500000,"Sector 162, Noida, Delhi NCR",1500,28.46834564,77.4379425,4,4,1,Ready to Move,Resale,1,Furnished,,,Flat,5000
3000000,"govindapuram, ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",1025,28.687809,77.478751,2,2,3,Ready to Move,Resale,,,,,Flat,2926.829268
2750000,"Flat No.S-3, Plot No.659, Ashirwad Appartment Near Dayanand park, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",850,28.6900486,77.3405361,2,2,2,Ready to Move,Resale,1,Furnished,,,Flat,3235.294118
7000000,"Alpha 1, Greater Noida, Delhi NCR",1525,28.4737775,77.510485,4,3,,Ready to Move,Resale,,,,,Flat,4590.163934
7500000,"Sector 37, Faridabad, Delhi NCR",1890,28.4728302,77.3136587,3,3,,Ready to Move,Resale,,,,,Flat,3968.253968
5000000,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",1300,28.6809994,77.356998,3,2,1,Ready to Move,Resale,,Unfurnished,,Khaitan public school,Flat,3846.153846
5000000,"Shalimar garden extension ghaziabad ext =1, Shalimar garden, Ghaziabad, Delhi NCR",1000,28.6895689,77.3386129,3,2,2,Ready to Move,Resale,1,,,Rose park,Flat,5000
4500000,"Sector 16, Greater Noida, Delhi NCR",1020,28.57786751,77.48322296,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,4411.764706
9500000,"sector 70, Sector 70, Gurgaon, Delhi NCR",1300,28.394708,77.01856,2,2,2,Ready to Move,New Property,,,,,Flat,7307.692308
6600000,"985., Phase 2, Gurgaon, Delhi NCR",900,28.47813988,77.00178528,4,3,1,Ready to Move,Resale,,Unfurnished,,,Flat,7333.333333
7000000,"Laxman Vihar, Gurgaon, Delhi NCR",900,28.4812055,77.0089031,2,2,,Ready to Move,Resale,2,Unfurnished,,,Flat,7777.777778
3400000,"Crossings Republik, Ghaziabad, Delhi NCR",1270,28.6297895,77.4338883,2,2,2,Ready to Move,Resale,1,Semi-Furnished,,,Flat,2677.165354
4000000,"Gaur Atulyam Omicron-1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1040,28.46267033,77.55830252,2,2,,Ready to Move,Resale,1,,,,Flat,3846.153846
7000000,"Sector 12, Greater Noida, Delhi NCR",1390,28.561653,77.484242,3,2,3,Ready to Move,Resale,,,,,Flat,5035.971223
7070000,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1100,28.6470245,77.3402594,3,2,,Ready to Move,Resale,,Furnished,,,Flat,6427.272727
27500000,"F Block, Rajouri Garden, New Delhi - West, Delhi NCR",2000,28.64334869,77.12055969,3,3,3,Ready to Move,Resale,,Furnished,,,Flat,13750
2900000,"Sahibabad, Ghaziabad, Delhi NCR",600,28.6644882,77.3474938,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,,Individual House,4833.333333
5500000,"Kaushambi, Ghaziabad, Delhi NCR",950,28.6420559,77.323499,2,2,,Ready to Move,Resale,,Furnished,,,Flat,5789.473684
3500000,"Sector 95 A, Pataudi Road, Gurgaon, Sector 95A, Gurgaon, Delhi NCR",604,28.425235,76.927955,2,2,2,Ready to Move,Resale,,,,,Flat,5794.701987
5500000,"Greater Noida West, Greater Noida, Delhi NCR",1165,28.605958,77.444512,2,2,,Ready to Move,Resale,,Furnished,,,Flat,4721.030043
6500000,"Paramount Golf Foreste Villas, UPSIDC Site C, Surajpur, Greater Noida, Uttar Pradesh 201306, Zeta, Greater Noida, Delhi NCR",1742,28.507687,77.532312,3,4,3,Ready to Move,Resale,1,Semi-Furnished,,Paramount Gold Foreste Villas,Flat,3731.343284
7800000,"Olive Court, Sector 89, Faridabad, Delhi NCR",1670,28.4237892,77.3705248,3,3,5,Ready to Move,Resale,,,,maa amrita hospital,Individual House,4670.658683
3100000,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1054,28.6496737,77.491428,2,2,2,Ready to Move,Resale,87,,0,"It's very close to nh24, which is a main point to go anywhere in ncr.",Flat,2941.176471
2600000,"Mohan Garden, New Delhi - West, Delhi NCR",680,28.6330645,77.0331715,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,3823.529412
9900000,"Gyan Khand 1, Ghaziabad, Delhi NCR",1883,28.641206,77.349999,4,3,2,Ready to Move,Resale,,,,Near St. Thomas School,Individual House,5257.567711
4500000,"Uttam Nagar West, New Delhi - West, Delhi NCR",1097,28.621767,77.055846,3,2,,Ready to Move,Resale,,Furnished,,,Flat,4102.096627
6500000,"Sushant Lok-II, Sector 56, Gurgaon, Delhi NCR",720,28.42443657,77.0982132,2,2,,Ready to Move,Resale,,Unfurnished,,,Individual House,9027.777778
6500000,"Sector 37, Noida, Delhi NCR",1250,28.566336,77.343945,3,3,,Ready to Move,Resale,2,,,near Golf Course Metro station,Flat,5200
7200000,"Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh, Ahinsa Khand 1, Ghaziabad, Delhi NCR",1725,28.64045562,77.380211,3,3,3,Ready to Move,Resale,,,,,Individual House,4173.913043
3500000,"Noida Extension, Greater Noida, Delhi NCR",850,28.605958,77.444512,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,4117.647059
6000000,"Sector 89, Gurgaon, Delhi NCR",1300,28.417824,76.945281,2,2,,,Resale,,Unfurnished,,,Individual House,4615.384615
3000000,"Mayur Vihar Dasna, NH 24, Ghaziabad, Delhi NCR",990,28.638572,77.4308515,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,3030.30303
8400000,"Omicron 1, Greater Noida, Delhi NCR",1700,28.4625634,77.5627065,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,4941.176471
5000000,"Crossings Republik, Ghaziabad, Delhi NCR",1425,28.630769,77.434875,2,2,4,Ready to Move,Resale,,,,,Flat,3508.77193
3200000,"Dharam Colony, Gurgaon, Delhi NCR",700,28.50154877,77.03524017,2,2,1,Ready to Move,Resale,,Semi-Furnished,,,Flat,4571.428571
4800000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1550,28.70297379,77.421054,3,3,3,Ready to Move,Resale,,,,,Flat,3096.774194
8040000,"tower i, flat no. 202, Sector 37C, Gurgaon, Delhi NCR",1760,28.449048,76.984185,3,3,3,Ready to Move,Resale,,,,,Individual House,4568.181818
10000000,"Sector 105, Noida, Delhi NCR",1700,28.5307212,77.3691,3,4,,Ready to Move,Resale,,Unfurnished,,,Flat,5882.352941
6500000,"Indirapuram, Ghaziabad, Delhi NCR",1300,28.6493479,77.3696259,3,2,2,Ready to Move,Resale,,Unfurnished,,,Individual House,5000
3600000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1000,28.7040534,77.4373305,2,2,2,Ready to Move,Resale,1,Semi-Furnished,,,Flat,3600
2700000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",990,28.72199885,77.447746,2,2,3,Ready to Move,Resale,1,,2,near college,Flat,2727.272727
3100000,"Yamuna Expressway, Greater Noida, Delhi NCR",1000,28.432194,77.508042,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,3100
8200000,"Sector 74, Noida, Delhi NCR",1625,28.5783723,77.3873,3,3,,Ready to Move,Resale,,Unfurnished,,,Flat,5046.153846
8100000,"Sector 62, Noida, Delhi NCR",2100,28.61440754,77.37316256,4,4,3,Ready to Move,Resale,2,,,,Flat,3857.142857
3500000,"Yamuna Expressway, Greater Noida, Tech Zone, Greater Noida, Delhi NCR",995,28.32519614,77.535202,2,2,3,Ready to Move,New Property,,,,,Flat,3517.58794
6000000,"Chawri Bazar, New Delhi - Central, Delhi NCR",900,28.6482502,77.2269829,3,2,,Ready to Move,Resale,2,Semi-Furnished,,,Flat,6666.666667
8400000,"Sector 85, Faridabad, Delhi NCR",2250,28.40423012,77.35595703,4,3,2,,Resale,8,Semi-Furnished,,,Flat,3733.333333
3430000,"Plot No. - 4/BS-01 & 4/BS-05, Siddhartha Vihar, Ghaziabad, Uttar Pradesh, Siddhartha Vihar, Ghaziabad, Delhi NCR",770,28.646286,77.406051,2,2,1,Ready to Move,Resale,1,,,,Flat,4454.545455
2700000,"Raj Nagar Extension, Ghaziabad, Uttar Pradesh, Raj Nagar Extension, Ghaziabad, Delhi NCR",955,28.7037771,77.43274642,2,2,,Ready to Move,Resale,,,,,Individual House,2827.225131
5600000,"4084, 2nd Floor, Sainik Colony, Faridabad, Delhi NCR",1230,28.39802742,77.27522278,3,2,2,Ready to Move,Resale,1,Furnished,0,Achivers mall,Flat,4552.845528
4000000,"Paryavaran Complex, New Delhi - South, Delhi NCR",750,28.51620483,77.20290375,2,2,1,Ready to Move,Resale,,Semi-Furnished,,"10 minute walking distance from Saket Metro, Yellow Line",Flat,5333.333333
2700000,"Rajendra Nagar, Ghaziabad, Delhi NCR",1000,28.6817665,77.3636535,2,2,2,Ready to Move,Resale,,Unfurnished,,,Flat,2700
3500000,"u, Govindpuram, Ghaziabad, Delhi NCR",1050,28.68964577,77.49333191,2,2,1,,Resale,,Semi-Furnished,,,Flat,3333.333333
7500000,"Sushant Lok 2, Sector 57, Gurugram, Delhi NCR, Sushant Lok 2, Gurgaon, Delhi NCR",1100,28.424897,77.084986,2,2,3,Ready to Move,Resale,,,,"Hong Kong Bazaar, Venkateshwara School, General Store.",Flat,6818.181818
8500000,"Paramount Floraville, Sector 137, Noida, Delhi NCR",1700,28.5073636,77.4091,3,4,,,Resale,,Furnished,,,Flat,5000
2800000,"Lal Dora Extn, Matke Wali Gali, 1194/1, Gali Number 12, Kapas Hera Extension, Kapas Hera, New Delhi, Kapashera, New Delhi - South, Delhi NCR",603,28.52281108,77.07904,2,2,,Ready to Move,Resale,1,,,,Flat,4643.44942
3200000,"NH 24, Ghaziabad, Delhi NCR",1100,28.630583,77.450917,2,2,3,Ready to Move,Resale,,,,,Flat,2909.090909
5200000,"Mayur Maheshwari, Sector 75, Noida, Delhi NCR",1035,28.5750243,77.3803,2,2,4,Ready to Move,Resale,1,Semi-Furnished,,"50 mtr. Metro Station, Largest mall walking coming, Medanta Hos opp.",Flat,5024.154589
3550000,"Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1252,28.699069,77.43082211,2,3,3,Ready to Move,Resale,1,,2,VVIP Adress,Flat,2835.463259
4000000,"Vikaram Enclave Ghaziabad, Vikram Enclave, Ghaziabad, Delhi NCR",1200,28.63625908,77.43372345,3,2,2,Ready to Move,Resale,1,Semi-Furnished,,Delhi convent school,Flat,3333.333333
18000000,"Sapna Ghar Society, Sector 11, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",2200,28.591866,77.047582,4,4,,Ready to Move,Resale,3,,2,"1 Km from Metro station.Opposite petrol pump, 1 km to main market/mall",Flat,8181.818182
22500000,"Sector 45, Gurgaon, Delhi NCR",2600,28.44465828,77.06703949,4,4,,Ready to Move,Resale,,Semi-Furnished,,,Flat,8653.846154
3500000,"Omicron 1, Greater Noida, Delhi NCR",955,28.46267033,77.55830252,2,2,3,Ready to Move,Resale,,,,,Flat,3664.921466
6500000,"Sector 119, Noida, Delhi NCR",1246,28.58632879,77.40106202,2,2,,Ready to Move,Resale,,,,,Flat,5216.693419
7800000,"Sector 28 Rohini, New Delhi - Rohini, Delhi NCR",900,28.63478088,77.04908752,2,2,1,Ready to Move,Resale,2,Furnished,,Near MCD office,Flat,8666.666667
3600000,"Sector 84, Faridabad, Delhi NCR",906,28.40150892,77.36453102,3,2,,Ready to Move,Resale,1,,2,,Individual House,3973.509934
5500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1640,28.7040534,77.4373305,3,3,4,Ready to Move,Resale,1,Unfurnished,,Raj Nagar Extension Gol Chakkar,Flat,3353.658537
6000000,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1110,28.513352,77.406026,2,2,3,Ready to Move,Resale,91,,2,Close to Metro station Sector 137,Flat,5405.405405
5000000,"A706 casa Grande sector chi 5 greater noida, Chi 5, Greater Noida, Delhi NCR",1495,28.60017586,77.44554138,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,near honda chowk greater Noida,Flat,3344.481605
6900000,"Shiv Naga janakpuri, Shiv Nagar, New Delhi - West, Delhi NCR",900,28.6288025,77.0958556,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Om sweet jail road,Flat,7666.666667
8000000,"E-642-b., Shiv Durga Vihar, Faridabad, Delhi NCR",702,28.48397636,77.29434204,6,3,2,Ready to Move,Resale,,Unfurnished,,Surajkund Crafts Mela,Individual House,11396.0114
2450000,"NH 24, Ghaziabad, Delhi NCR",840,28.638572,77.4308515,2,2,2,,Resale,1,Semi-Furnished,,,Flat,2916.666667
6500000,"flat no:- S 2  plot no:- 10/5 sec -3 rajendra nagar sahibabad, Rajendra Nagar, Ghaziabad, Delhi NCR",1400,28.6817665,77.3636535,3,2,1,Ready to Move,Resale,,Unfurnished,,,Flat,4642.857143
4100000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1125,28.70297379,77.421054,3,2,1,Ready to Move,Resale,,,,,Flat,3644.444444
5000000,"Indirapuram, Ghaziabad, Delhi NCR",1037,28.64101328,77.3584096,2,2,,Ready to Move,Resale,,,,,Flat,4821.600771
4200000,"Dabri, New Delhi - West, Delhi NCR",720,28.608659,77.0906009,2,2,,Ready to Move,Resale,1,Semi-Furnished,,,Individual House,5833.333333
9000000,"Sector 92, Gurgaon, Delhi NCR",1851,28.4096109,76.9141943,3,4,4,,Resale,1,Furnished,,Sec 92 & Dps School,Flat,4862.236629
7000000,"house number - 235, manglapuri, in front of pillar number 46, between chhattarpur and sultanpur metro station, new delhi, Manglapuri, New Delhi - South, Delhi NCR",1100,28.50137138,77.16911316,3,2,3,Ready to Move,Resale,,Semi-Furnished,,in front of pillar number 46,Individual House,6363.636364
4800000,"Sector 92, Gurgaon, Delhi NCR",1000,28.4096109,76.9141943,3,2,,Ready to Move,Resale,,Unfurnished,,,Individual House,4800
5500000,"Mahavir Enclave, New Delhi - Dwarka, Delhi NCR",900,28.6008776,77.0803144,3,2,,Ready to Move,Resale,1,Furnished,,,Flat,6111.111111
4000000,"House No 102, First Floor, Shree Balaji Appartment, Plot no-5, Rajiv Colony, Sector-33, Gurugram, Haryana, Rajiv Colony, Gurgaon, Delhi NCR",810,28.4454345,77.020747,2,2,2,Ready to Move,Resale,1,Furnished,,It is near Rajiv Chowk and near Medanta hospital and Tau devi lal park,Flat,4938.271605
4300000,"Govindpuram, Ghaziabad, Delhi NCR",1405,28.6896453,77.4933302,3,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,3060.498221
6200000,"Sector 15 Part 2, Gurgaon, Delhi NCR",900,28.4600879,77.044922,2,2,,Ready to Move,Resale,2,Furnished,,32 mile stone,Flat,6888.888889
3900000,"Bhopura, Ghaziabad, Delhi NCR",1365,28.71544937,77.33003807,3,3,2,Ready to Move,Resale,,,,,Flat,2857.142857
2900000,"Sector 2 Vaishali, Ghaziabad, Delhi NCR",650,28.638839,77.3405445,2,2,1,Ready to Move,Resale,,Unfurnished,,,Individual House,4461.538462
6000000,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1680,28.624318,77.43526511,3,3,3,Ready to Move,Resale,,,,,Flat,3571.428571
4000000,"plot no 25 Flat no FF 3, Gyan Khand 1, Ghaziabad, Delhi NCR",1100,28.64177895,77.35029602,2,2,2,Ready to Move,Resale,,Unfurnished,,,Flat,3636.363636
7500000,"A-21A, First Floor, Gagan Enclave, Lal Kuan, Ghaziabad, Delhi NCR",1800,28.6336095,77.4713825,4,3,,Ready to Move,New Property,1,,0,,Flat,4166.666667
3600000,"A-75, Street No. 19, Main Bharat Vihar Road, Rajapuri, Uttam Nagar West, New Delhi - West, Delhi NCR",700,28.621767,77.055846,3,2,1,Ready to Move,Resale,1,Semi-Furnished,0,Main Bharat Vihar Road,Flat,5142.857143
4900000,"Amrapali Zodiac, O-Tower, Sector 120, Noida, Delhi NCR",1075,28.532778,77.377052,2,2,2,Ready to Move,Resale,1,,3,The property is adjacent to good Market Facilities and Reputed Schools,Flat,4558.139535
3600000,"Sector 70A, Gurgaon, Delhi NCR",650,28.3841326,77.0227967,2,2,,Ready to Move,Resale,,Unfurnished,,,Flat,5538.461538
8500000,"GC5 Gaur City 1, Greater Noida West, Greater Noida, Delhi NCR",1830,28.605958,77.444512,3,4,1,Ready to Move,Resale,,Furnished,,Gc6.,Flat,4644.808743
12000000,"SGM Nagar, Faridabad, Delhi NCR",1800,28.403512,77.289361,3,3,2,Ready to Move,Resale,,Furnished,,Near BSNL office,Flat,6666.666667
5100000,"Noida Extension, Noida, Delhi NCR",1325,28.592372,77.453675,3,2,,Ready to Move,Resale,1,,,Gaurav city,Individual House,3849.056604
6000000,"Sector 168, Noida, Delhi NCR",1205,28.4931796,77.4041,2,2,,,Resale,,Unfurnished,,,Flat,4979.253112
6200000,"Sector 30, Faridabad, Sector 30, Faridabad, Delhi NCR",1400,28.45336509,77.31877958,2,2,2,Ready to Move,Resale,,,,,Individual House,4428.571429
2500000,"Sanjay Nagar, Ghaziabad, Delhi NCR",800,28.6957931,77.4540746,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,3125
4600000,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",990,28.50076733,77.4242,2,2,3,Ready to Move,Resale,1,,2,,Flat,4646.464646
4600000,"Phi 1, Sector-Pi, Greater Noida, Delhi NCR",1740,28.4737346,77.5413219,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,2643.678161
5450000,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1295,28.409001,77.519155,3,2,3,Ready to Move,Resale,1,,,,Individual House,4208.494208
